Talent,Status,x.pos,y.pos,Lucky,Unlucky,Size,Capital,Perceived.Talent
0.5484033859165015,Advantaged,0.7672802925594059,0.838435256107715,7,0,13.717773566204011,1280,0.6984033859165015
0.5948222282185065,Advantaged,0.6456241926284906,0.9534602854030197,7,0,13.717773566204011,1280,0.7448222282185065
0.5772500174865375,Advantaged,0.04774927922909088,0.3619853074833825,7,0,13.717773566204011,1280,0.7272500174865375
0.6235296159934303,Advantaged,0.07036241271361636,0.05470534083804125,7,0,13.717773566204011,1280,0.7735296159934303
0.5956038361920536,Advantaged,0.8947756934496319,0.9727076565457592,7,0,13.717773566204011,1280,0.7456038361920536
0.743336889028646,Advantaged,0.4047782907114174,0.1456234937635672,12,5,13.717773566204011,1280,0.893336889028646
0.6488739238758896,Advantaged,0.26989633193939216,0.8675936276778875,8,1,13.717773566204011,1280,0.7988739238758896
0.6845403157385196,Advantaged,0.1356872502176916,0.9949256824850758,7,1,12.550185206977645,640,0.8345403157385196
0.8111170867299153,Advantaged,0.13938065444290712,0.06089171853996072,9,3,12.550185206977645,640,0.9611170867299154
0.6926507436809427,Advantaged,0.9394688554842544,0.6466815254062562,7,1,12.550185206977645,640,0.8426507436809427
0.5274144985011668,Advantaged,0.6921891666571169,0.741872958304935,11,0,14.819000116288723,20480,0.6774144985011669
0.5284951139452967,Advantaged,0.7958874998125364,0.4593224492473111,13,3,14.745218991218332,10240,0.6784951139452967
0.5464035177095943,Advantaged,0.5850074168547191,0.009369428539463313,9,0,14.528022434825846,5120,0.6964035177095943
0.5894613635897974,Advantaged,0.052178444702233845,0.6828639871621532,11,2,14.528022434825846,5120,0.7394613635897974
0.7917249240024254,Advantaged,0.05723388906711926,0.8948089817344252,9,0,14.528022434825846,5120,0.9417249240024255
0.6666403042582387,Advantaged,0.1273386766033627,0.0745588215959921,8,0,14.247810156376232,2560,0.8166403042582387
0.5008936169447407,Advantaged,0.9858363155039278,0.40925817731513053,8,0,14.247810156376232,2560,0.6508936169447407
0.47400515129929977,Advantaged,0.5804565649268806,0.34993528101977833,8,0,14.247810156376232,2560,0.6240051512992998
0.7359456294661763,Advantaged,0.21677720700436973,0.3195114746974753,10,2,14.247810156376232,2560,0.8859456294661763
0.7545312137410993,Advantaged,0.3055218709099908,0.6509507010790487,9,2,13.84662633994484,1280,0.9045312137410993
0.5080577978719458,Advantaged,0.610494117282646,0.38395434127545996,7,0,13.84662633994484,1280,0.6580577978719458
0.6972620170652435,Advantaged,0.16259388458701918,0.3975314871959425,7,0,13.84662633994484,1280,0.8472620170652435
0.5825799266960207,Advantaged,0.6424124797433152,0.1839009861297331,8,1,13.84662633994484,1280,0.7325799266960207
0.5700588218326813,Advantaged,0.4161289224947863,0.5603147976966899,9,2,13.84662633994484,1280,0.7200588218326813
0.5517790170683589,Advantaged,0.06483869361042495,0.7009499832994736,8,1,13.84662633994484,1280,0.7017790170683589
0.4654693377474599,Disadvantaged,0.6174900126191718,0.38405689599678217,6,0,12.992173211028865,640,0.3154693377474599
0.48332711160645314,Advantaged,0.2618366494353175,0.05638269612922412,6,0,12.992173211028865,640,0.6333271116064532
0.5576838376213086,Advantaged,0.4252011475387256,0.429354467375936,6,0,12.992173211028865,640,0.7076838376213086
0.7041861147225078,Advantaged,0.3413217938922123,0.28370927585131345,6,0,12.992173211028865,640,0.8541861147225078
0.5053311737211706,Advantaged,0.9282911515560706,0.6495643852878622,8,2,12.992173211028865,640,0.6553311737211707
0.604456357313602,Advantaged,0.649041386083723,0.29206655851208524,14,0,14.819000116288723,163840,0.754456357313602
0.6952101904743462,Advantaged,0.7551100761374802,0.8946010844564223,15,3,14.745218991218332,40960,0.8452101904743462
0.5827506740607877,Advantaged,0.21944969527154642,0.32872405851523934,11,0,14.528022434825846,20480,0.7327506740607878
0.6187948192761745,Advantaged,0.17286842805796782,0.029007681215700895,12,1,14.528022434825846,20480,0.7687948192761745
0.6615169145941576,Advantaged,0.1658184506979062,0.04023492696523592,11,0,14.528022434825846,20480,0.8115169145941576
0.6517749478133614,Advantaged,0.47959296311256455,0.0849848758737413,10,0,14.456979446737355,10240,0.8017749478133614
0.6589186601373275,Advantaged,0.8260818145432468,0.6108924375003695,10,1,14.247810156376232,5120,0.8089186601373275
0.6712997964412607,Advantaged,0.4701729163050244,0.06938685751543265,9,0,14.247810156376232,5120,0.8212997964412607
0.5748513429198845,Advantaged,0.4456618337750676,0.09182700620783465,11,2,14.247810156376232,5120,0.7248513429198845
0.7818882422918243,Advantaged,0.03115082676615103,0.3290884157339231,11,3,13.84662633994484,2560,0.9318882422918243
0.67310159477149,Advantaged,0.6298647958539723,0.8309095155341152,8,0,13.84662633994484,2560,0.82310159477149
0.6021337861717386,Advantaged,0.2393311636466811,0.05003818956583701,8,0,13.84662633994484,2560,0.7521337861717386
0.54288226882969,Advantaged,0.470836985418434,0.079129952294474,8,0,13.84662633994484,2560,0.6928822688296901
0.6648121892723438,Disadvantaged,0.6539118421050855,0.3027169076755958,8,0,13.84662633994484,2560,0.5148121892723437
0.6334459848892042,Advantaged,0.33818394366063326,0.6603829210962341,9,1,13.84662633994484,2560,0.78344598488920425
0.6869621054864175,Advantaged,0.7557150274202394,0.4721963340775643,8,1,12.878704059345738,1280,0.8369621054864175
0.602270157387812,Advantaged,0.6474645924905028,0.29013897897675633,7,0,12.878704059345738,1280,0.752270157387812
0.5420589186428467,Advantaged,0.7499021949913742,0.898852046763302,10,3,12.878704059345738,1280,0.6920589186428467
0.7208702786999739,Advantaged,0.8461096698617498,0.9552645625810681,7,0,12.878704059345738,1280,0.8708702786999739
0.7659449931239225,Advantaged,0.10354893390941829,0.1225264712192804,7,0,12.878704059345738,1280,0.9159449931239225
0.7419839864679117,Advantaged,0.17451154696060095,0.4432294557232465,13,0,14.819000116288723,81920,0.8919839864679118
0.5983827311678174,Advantaged,0.17468299399435855,0.4294519673880023,10,0,14.672134338968696,10240,0.7483827311678174
0.5680492390594423,Advantaged,0.28118853789490106,0.9247545279163997,10,0,14.672134338968696,10240,0.7180492390594423
0.75022770999432,Advantaged,0.4416817186402611,0.4490064188029469,9,0,14.528022434825846,5120,0.90022770999432
0.710488881929682,Disadvantaged,0.9221476990039187,0.5004798712021212,12,3,14.528022434825846,5120,0.5604888819296819
0.6394613377577847,Advantaged,0.7804980951694966,0.425735356404321,9,1,14.31688085879078,2560,0.7894613377577847
0.7440262963527914,Disadvantaged,0.09828430300217067,0.8548710556429769,8,0,14.31688085879078,2560,0.5940262963527914
0.5968960715565534,Disadvantaged,0.5654252567444349,0.05225630100950858,9,1,14.31688085879078,2560,0.4468960715565534
0.6681856192932236,Advantaged,0.8514755371812064,0.6021184135629188,12,5,13.717773566204011,1280,0.8181856192932236
0.7202397620109928,Advantaged,0.2529985827372979,0.3449828927439929,9,2,13.717773566204011,1280,0.8702397620109928
0.6561324013155138,Disadvantaged,0.5565650890632278,0.34893909413413843,7,0,13.717773566204011,1280,0.5061324013155137
0.6435683640822566,Advantaged,0.6599224801430136,0.024330698524773195,7,0,13.717773566204011,1280,0.7935683640822566
0.7023819860807496,Advantaged,0.836378508557876,0.6233142271339059,8,1,13.717773566204011,1280,0.8523819860807497
0.6238238904996326,Disadvantaged,0.48108276490131346,0.3535393850741194,8,1,13.717773566204011,1280,0.4738238904996326
0.6384440564634988,Disadvantaged,0.8322994227321884,0.5977619773064236,7,0,13.717773566204011,1280,0.48844405646349875
0.6909506173942914,Advantaged,0.7247556904655191,0.30588130550389525,7,0,13.717773566204011,1280,0.8409506173942914
0.6551479324851012,Advantaged,0.7620559944423722,0.9924471868961976,9,2,13.717773566204011,1280,0.8051479324851012
0.6205439783162078,Advantaged,0.915781033367836,0.0934422472179103,6,0,12.444501133814441,640,0.7705439783162078
0.5483944476076784,Advantaged,0.6904013066805103,0.24378942412588359,8,2,12.444501133814441,640,0.6983944476076784
0.5770166654675606,Disadvantaged,0.5456296331365014,0.0497540362081977,6,0,12.444501133814441,640,0.42701666546756056
0.6133700980307758,Advantaged,0.5297187246331269,0.4933973123129476,14,0,14.819000116288723,163840,0.7633700980307758
0.6385116757212037,Disadvantaged,0.4965670723560734,0.9477120833147077,12,1,14.745218991218332,20480,0.4885116757212037
0.6701237573259619,Advantaged,0.29016669228237435,0.36070124305719836,10,0,14.599738127555884,10240,0.8201237573259619
0.564457499913966,Advantaged,0.1580267855770126,0.7160829642569804,11,1,14.599738127555884,10240,0.714457499913966
0.6377031217371001,Disadvantaged,0.0903281613579715,0.42654038362774943,9,0,14.528022434825846,5120,0.48770312173710006
0.6458878125687232,Advantaged,0.2012748152714927,0.7972223616693984,9,1,14.111588942238917,2560,0.7958878125687232
0.6072182527425095,Advantaged,0.53011550063809465,0.9637157725186472,8,0,14.111588942238917,2560,0.7572182527425095
0.5419962923317476,Disadvantaged,0.9908772202032567,0.7515151737378308,8,0,14.111588942238917,2560,0.3919962923317476
0.8642916273276469,Advantaged,0.5116097552479425,0.3997140328772829,13,5,14.111588942238917,2560,1
0.7723393326843369,Advantaged,0.4860211789621902,0.4404215479040268,12,4,14.111588942238917,2560,0.9223393326843369
0.6216591618388537,Advantaged,0.46642984047912023,0.30815046863509943,8,0,14.111588942238917,2560,0.7716591618388537
0.5584954569671843,Disadvantaged,0.48969767360822924,0.4173990288420363,8,1,13.284934873145755,1280,0.40849545696718426
0.599904415459457,Advantaged,0.5119029235439977,0.3436017206404358,7,0,13.284934873145755,1280,0.7499044154594571
0.6641603678391874,Advantaged,0.608625150521967,0.4686811254116526,8,1,13.284934873145755,1280,0.8141603678391874
0.697566992384947,Advantaged,0.6822592477216872,0.3733843852249229,7,0,13.284934873145755,1280,0.847566992384947
0.6850209638230441,Advantaged,0.5799927981188103,0.08582824194196853,10,3,13.284934873145755,1280,0.8350209638230441
0.7848305022671529,Advantaged,0.7620372368330923,0.898789975588298,9,2,13.284934873145755,1280,0.9348305022671529
0.690496398099395,Advantaged,0.20416754783381388,0.7656027316498056,7,0,13.284934873145755,1280,0.840496398099395
0.6757426945658875,Advantaged,0.5640013349122038,0.33791313913363535,7,0,13.284934873145755,1280,0.8257426945658876
0.8440594415235482,Advantaged,0.1280896485428701,0.7540744478589582,8,1,13.284934873145755,1280,0.9940594415235482
0.7621397676088055,Advantaged,0.829066099166935,0.47812348089542295,14,2,14.819000116288723,40960,0.9121397676088056
0.5019846855717867,Advantaged,0.5189425602800848,0.07518957407139613,11,0,14.672134338968696,20480,0.6519846855717867
0.7234430808678823,Advantaged,0.6099239348755936,0.5641132526479624,11,0,14.672134338968696,20480,0.8734430808678824
0.6999143243215995,Advantaged,0.6647990028297446,0.3713324830776998,11,1,14.599738127555884,10240,0.8499143243215995
0.5646722917453509,Advantaged,0.6898089721161799,0.4019624518302376,10,1,14.247810156376232,5120,0.714672291745351
0.47623662271506584,Advantaged,0.9395775815242652,0.9452763095623188,10,1,14.247810156376232,5120,0.6262366227150659
0.6144740677220178,Advantaged,0.5365337257838776,0.6722697022113838,9,0,14.247810156376232,5120,0.7644740677220179
0.7316314113997996,Disadvantaged,0.6001472060408777,0.16300150488887855,9,0,14.247810156376232,5120,0.5816314113997996
0.7163033433667948,Advantaged,0.6222239299434057,0.5729722221178091,9,0,14.247810156376232,5120,0.8663033433667948
0.7855460102470986,Advantaged,0.5607181779254895,0.8961395551103042,9,1,13.591268013328797,2560,0.9355460102470986
0.681583584908287,Advantaged,0.2708816032993389,0.5090623076435234,10,2,13.591268013328797,2560,0.831583584908287
0.6366719705686277,Advantaged,0.8489233527462281,0.5200814604087367,8,0,13.591268013328797,2560,0.7866719705686277
0.721606295320371,Advantaged,0.21863866154688286,0.679987070851482,9,1,13.591268013328797,2560,0.871606295320371
0.6596336846616301,Advantaged,0.7921534488371467,0.7526761508762225,11,3,13.591268013328797,2560,0.8096336846616301
0.6574299377336618,Advantaged,0.2844716978782964,0.786160049782788,8,0,13.591268013328797,2560,0.8074299377336618
0.6105802204688646,Advantaged,0.013805554149931861,0.6347957260498953,8,0,13.591268013328797,2560,0.7605802204688646
0.555230300214739,Advantaged,0.4920467888792764,0.6410289036100777,8,0,13.591268013328797,2560,0.705230300214739
0.5789941365488752,Advantaged,0.9210131638868717,0.23221652113846436,9,1,13.591268013328797,2560,0.7289941365488752
0.6966563084085733,Advantaged,0.14903427224689678,0.2015788977101575,8,0,13.591268013328797,2560,0.8466563084085733
0.6029762275264935,Advantaged,0.5340555284800128,0.7596209548768212,8,1,13.345091659153077,1280,0.7529762275264935
0.5943381377533185,Advantaged,0.43362234341124284,0.48049266908818217,14,1,14.819000116288723,81920,0.7443381377533185
0.5043896920850426,Advantaged,0.2910340419409806,0.317783920389753,11,0,14.745218991218332,20480,0.6543896920850426
0.6268727544325565,Advantaged,0.05624576302277694,0.8695364644686084,10,0,14.599738127555884,10240,0.7768727544325565
0.5014451526886091,Advantaged,0.20693837080396416,0.6534446553924858,11,1,14.599738127555884,10240,0.6514451526886091
0.5578640252674062,Advantaged,0.04778924181394798,0.9566485379644165,9,0,14.528022434825846,5120,0.7078640252674062
0.8159357294991799,Advantaged,0.20323104422947216,0.864266149318587,10,2,14.179381950260725,2560,0.9659357294991799
0.640696039427328,Advantaged,0.10458724859717364,0.3136845647834649,9,1,14.179381950260725,2560,0.790696039427328
0.5764514062005499,Advantaged,0.437814995147223,0.7919906661301314,8,0,14.179381950260725,2560,0.7264514062005499
0.6191221530591268,Advantaged,0.039817465563068415,0.9632286940682773,8,0,14.179381950260725,2560,0.7691221530591268
0.551825139271183,Advantaged,0.057768526688607325,0.09454607788070259,8,0,14.179381950260725,2560,0.7018251392711831
0.5382683547378336,Advantaged,0.5583631944615598,0.545879023150768,7,0,13.6542306741743,1280,0.6882683547378337
0.8546013105560333,Advantaged,0.18300015778183493,0.6288771246135958,7,0,13.6542306741743,1280,1
0.9279077662906648,Advantaged,0.05920947681468407,0.10020670358124027,7,0,13.6542306741743,1280,1
0.7115718652510499,Advantaged,0.04009763633169753,0.04548087633279759,7,0,13.6542306741743,1280,0.8615718652510499
0.4772022940034192,Advantaged,0.42338337307907087,0.4939183941022933,11,4,13.6542306741743,1280,0.6272022940034192
0.7389002049429186,Disadvantaged,0.7175148196868246,0.4663921007400017,8,1,13.6542306741743,1280,0.5889002049429186
0.807356282596703,Advantaged,0.3487576506336901,0.7479434748694523,7,0,13.6542306741743,1280,0.957356282596703
0.6745051869157883,Advantaged,0.214327223912873,0.6443480532709046,7,0,13.6542306741743,1280,0.8245051869157883
0.4934195699404994,Advantaged,0.554355835577992,0.7263797668436662,9,3,12.550185206977645,640,0.6434195699404994
0.619973082427904,Advantaged,0.8111402551117655,0.6299761253182049,6,0,12.550185206977645,640,0.7699730824279041
0.8239548551281586,Advantaged,0.2986080334579748,0.8906574393900584,15,1,14.819000116288723,163840,0.9739548551281586
0.7195922731986222,Advantaged,0.8698099669305358,0.3026443647141962,14,2,14.745218991218332,40960,0.8695922731986222
0.5735074253524228,Advantaged,0.26473770746891734,0.16361307906709724,11,1,14.599738127555884,10240,0.7235074253524229
0.6344997613655824,Advantaged,0.2618943184859754,0.17085881138438203,11,1,14.599738127555884,10240,0.7844997613655824
0.6273141119844564,Advantaged,0.7431195833516395,0.1670214906334877,9,0,14.247810156376232,5120,0.7773141119844564
0.7243275662307616,Advantaged,0.36195724587123007,0.7047189045766953,9,0,14.247810156376232,5120,0.8743275662307616
0.5948840611012937,Advantaged,0.005640748538429019,0.8107628127703657,9,0,14.247810156376232,5120,0.7448840611012937
0.7299613613329806,Advantaged,0.2437773551085306,0.16090855420571729,9,0,14.247810156376232,5120,0.8799613613329806
0.6145831529799453,Advantaged,0.5824728402255835,0.9927828859327018,9,0,14.247810156376232,5120,0.7645831529799453
0.68255686070081,Advantaged,0.26616909772166936,0.17282664856238672,9,1,13.97787981823327,2560,0.83255686070081
0.5719980759118538,Advantaged,0.6753669792267295,0.5811419263806435,8,0,13.97787981823327,2560,0.7219980759118538
0.8068147620711016,Advantaged,0.26643817062809394,0.9587391394802105,8,0,13.97787981823327,2560,0.9568147620711016
0.6769492891381691,Advantaged,0.40552711034244604,0.98293642755899,8,0,13.97787981823327,2560,0.8269492891381691
0.7219948230627561,Disadvantaged,0.2816734642673061,0.6118934236858411,8,1,13.284934873145755,1280,0.5719948230627561
0.5740119428802974,Advantaged,0.1983194483886589,0.28567018401137184,7,0,13.284934873145755,1280,0.7240119428802975
0.7245037552249806,Disadvantaged,0.18225718144818548,0.6762382183467219,8,1,13.284934873145755,1280,0.5745037552249805
0.46840369225328127,Advantaged,0.12053877319237079,0.7750582119046864,9,2,13.284934873145755,1280,0.6184036922532813
0.5500910999631748,Advantaged,0.7526789477016239,0.8917150379503749,8,1,13.284934873145755,1280,0.7000910999631749
0.6225607964694722,Disadvantaged,0.6599538062933128,0.45665352518637825,7,0,13.284934873145755,1280,0.47256079646947213
0.5464105472011835,Disadvantaged,0.07586666837390235,0.2107406930872865,7,0,13.284934873145755,1280,0.3964105472011835
0.538704542322231,Advantaged,0.9610235734671281,0.5467970708885522,12,0,14.819000116288723,40960,0.688704542322231
0.5155822287048378,Advantaged,0.1909628245835911,0.7616712026256345,13,3,14.528022434825846,10240,0.6655822287048379
0.8301997710550861,Advantaged,0.24473939389245244,0.564902789335911,10,0,14.528022434825846,10240,0.9801997710550862
0.5504407083294147,Disadvantaged,0.01502927395037899,0.36326583259882617,10,0,14.528022434825846,10240,0.4004407083294147
0.48557139184331566,Advantaged,0.5878940850568111,0.14342448869673768,10,0,14.528022434825846,10240,0.6355713918433157
0.7053247127894973,Advantaged,0.2814055077398001,0.5390793827561596,9,0,14.31688085879078,5120,0.8553247127894973
0.8785323360624226,Advantaged,0.034602274820532894,0.9444245490991506,9,0,14.31688085879078,5120,1
0.4651877436245754,Advantaged,0.08492608214566365,0.38983378853922274,9,0,14.31688085879078,5120,0.6151877436245754
0.5733533723711692,Advantaged,0.9604802634509104,0.5193668723254654,10,2,13.84662633994484,2560,0.7233533723711693
0.6100232337193073,Advantaged,0.6596471985746453,0.6052412128490651,8,0,13.84662633994484,2560,0.7600232337193074
0.7199803528466943,Advantaged,0.19481533113056193,0.7586256531646374,12,4,13.84662633994484,2560,0.8699803528466943
0.6990643722702968,Advantaged,0.8782912794505223,0.044217898859063264,13,5,13.84662633994484,2560,0.8490643722702969
0.4651145460559676,Advantaged,0.4747711572847074,0.8132092224350617,8,0,13.84662633994484,2560,0.6151145460559676
0.7565667615623358,Disadvantaged,0.9347508316338341,0.06339423183527826,8,0,13.84662633994484,2560,0.6065667615623358
0.4745882122617151,Advantaged,0.15763647433495456,0.37288893012918384,8,0,13.84662633994484,2560,0.6245882122617151
0.7789858448145227,Disadvantaged,0.11030061127251914,0.9063652927908509,10,3,13.049675420908185,1280,0.6289858448145227
0.6177283276902498,Advantaged,0.14742209315323157,0.4288644939012344,7,0,13.049675420908185,1280,0.7677283276902498
0.7009404754061374,Disadvantaged,0.6027675197872134,0.13917933672374644,7,0,13.049675420908185,1280,0.5509404754061373
0.7018859834095452,Advantaged,0.789127362358027,0.9909921682750186,9,2,13.049675420908185,1280,0.8518859834095452
0.7997558314597707,Advantaged,0.5917497809943906,0.1142185448161535,9,2,13.049675420908185,1280,0.9497558314597707
0.5280721177257957,Advantaged,0.9840149475627612,0.1831972192919614,13,1,14.745218991218332,40960,0.6780721177257957
0.7462497677693053,Advantaged,0.6936267805552175,0.6856347054789834,13,1,14.745218991218332,40960,0.8962497677693053
0.7327450279140251,Advantaged,0.5675216480783785,0.9885251313026309,14,3,14.672134338968696,20480,0.8827450279140251
0.6597775511502251,Advantaged,0.5531916190274708,0.9856007563249111,12,2,14.386601455674894,10240,0.8097775511502251
0.6273390474607667,Advantaged,0.10269851803395028,0.6333530164110609,10,0,14.386601455674894,10240,0.7773390474607668
0.7584186084630186,Advantaged,0.05472256022792736,0.32125159731570313,11,1,14.386601455674894,10240,0.9084186084630186
0.6512433209666217,Advantaged,0.3285716295714921,0.545847125325945,10,0,14.386601455674894,10240,0.8012433209666218
0.6191425273632719,Advantaged,0.27143830709641253,0.9413208584949856,9,0,14.179381950260725,5120,0.7691425273632719
0.5325036091366573,Advantaged,0.9937655554820242,0.15445741720437375,9,0,14.179381950260725,5120,0.6825036091366573
0.6582713270520022,Advantaged,0.1411327628629625,0.5054012267718286,9,0,14.179381950260725,5120,0.8082713270520022
0.7271889166257645,Advantaged,0.32736864219308454,0.6890019998162874,9,1,13.6542306741743,2560,0.8771889166257645
0.5836238149380286,Advantaged,0.992364310226241,0.665483040903088,9,1,13.6542306741743,2560,0.7336238149380286
0.6544360096995927,Advantaged,0.6223879901585702,0.9647670520008519,9,1,13.6542306741743,2560,0.8044360096995927
0.679018836323487,Advantaged,0.6822451725416813,0.6255244981075883,8,0,13.6542306741743,2560,0.829018836323487
0.643978053632813,Advantaged,0.26228001645293586,0.9481277732173936,8,0,13.6542306741743,2560,0.793978053632813
0.6841054273792433,Advantaged,0.23731478484722773,0.7526923785952212,9,1,13.6542306741743,2560,0.8341054273792433
0.5140857754049206,Advantaged,0.9839004842617749,0.6518231971914514,8,0,13.6542306741743,2560,0.6640857754049206
0.620436758077356,Advantaged,0.31499475773206137,0.22902186582240264,8,0,13.6542306741743,2560,0.770436758077356
0.6525827274757077,Advantaged,0.9000921431947407,0.7925308907175187,7,0,12.767245020786307,1280,0.8025827274757077
0.6694589797432718,Disadvantaged,0.3358921097158292,0.5452495064604935,7,0,12.767245020786307,1280,0.5194589797432718
0.5704679891698002,Advantaged,0.006220206364627872,0.7584692865820944,13,1,14.819000116288723,40960,0.7204679891698003
0.6170188201650056,Advantaged,0.018330170827412708,0.7514122232241065,9,0,14.599738127555884,5120,0.7670188201650057
0.6677544361884604,Advantaged,0.7498110080640578,0.150733062336036,10,1,14.599738127555884,5120,0.8177544361884604
0.5083457099201409,Advantaged,0.05625295021631454,0.8512680336209801,9,0,14.599738127555884,5120,0.658345709920141
0.6552039502802857,Advantaged,0.16678975775504293,0.03491988911789226,8,0,14.31688085879078,2560,0.8052039502802857
0.5912201796983381,Advantaged,0.9432659363420449,0.09873706991645272,8,0,14.31688085879078,2560,0.7412201796983381
0.602577671266296,Advantaged,0.18213221777707747,0.023923660962105686,8,0,14.31688085879078,2560,0.752577671266296
0.5881282059207952,Advantaged,0.13909530494853262,0.2081649953103277,8,0,14.31688085879078,2560,0.7381282059207952
0.6966225136870294,Disadvantaged,0.7995994548760448,0.7343605160794281,7,0,13.6542306741743,1280,0.5466225136870294
0.6110378242242898,Advantaged,0.982304062177682,0.09236993910327777,7,0,13.6542306741743,1280,0.7610378242242898
0.5705758138014285,Advantaged,0.31479567599793273,0.26879710648371025,7,0,13.6542306741743,1280,0.7205758138014285
0.6202034827300221,Advantaged,0.435792171639571,0.02344693120369753,12,5,13.6542306741743,1280,0.7702034827300221
0.6535775692276171,Advantaged,0.6397522813258276,0.4725610702611339,8,1,13.6542306741743,1280,0.8035775692276171
0.688464673035791,Advantaged,0.6821725482088676,0.7769271904215754,7,0,13.6542306741743,1280,0.838464673035791
0.6477146101788098,Advantaged,0.043942237403753456,0.7644507918096801,7,0,13.6542306741743,1280,0.7977146101788098
0.41944836605465624,Advantaged,0.7179559373496035,0.7970417245066451,7,0,13.6542306741743,1280,0.5694483660546562
0.5807180815064404,Advantaged,0.4831558823972403,0.3243634667842932,9,2,13.6542306741743,1280,0.7307180815064405
0.6700248784499359,Advantaged,0.5522202988310406,0.9840618592202757,8,1,13.6542306741743,1280,0.8200248784499359
0.6942477964957607,Disadvantaged,0.6293717265773139,0.785890313918327,8,2,12.93518462079269,640,0.5442477964957607
0.599307005957654,Advantaged,0.5039732140090446,0.29959242863450847,6,0,12.93518462079269,640,0.749307005957654
0.6619028250269116,Advantaged,0.12343367558222877,0.48549107393592744,13,0,14.819000116288723,81920,0.8119028250269116
0.5629835340040438,Advantaged,0.38089237000274273,0.2608364504548855,11,1,14.599738127555884,10240,0.7129835340040438
0.7614936432479835,Advantaged,0.40981988994918983,0.956379799533691,10,0,14.599738127555884,10240,0.9114936432479835
0.7934930527881556,Advantaged,0.10588570654308842,0.4774542491922424,10,0,14.599738127555884,10240,0.9434930527881557
0.703264628369775,Advantaged,0.7163977619047411,0.09517778307014141,13,4,14.528022434825846,5120,0.853264628369775
