Talent,Capital,x.pos,y.pos,Lucky,Unlucky,Size
0.6449606981221165,640,0.2673033421606622,0.5499591428313905,6,0,14.11125122329241
0.7423435831689134,640,0.7363051100777676,0.12059607272921363,7,1,14.11125122329241
0.542708464501403,320,0.3625372377981835,0.49644353349151005,5,0,13.106938521330846
0.6325382944686546,320,0.6567060401088637,0.17989020526701058,5,0,13.106938521330846
0.5623381390746149,320,0.5154142127817135,0.27345500861535504,5,0,13.106938521330846
0.5756725364155175,320,0.3221112563383687,0.6300503565635607,5,0,13.106938521330846
0.8069830350275343,2560,0.35496379974511316,0.6851466989795683,8,0,14.819000116288723
0.6758020786998564,640,0.35477903177289855,0.6853401471839856,6,0,14.527879537180944
0.6607928837742862,640,0.1026194828784844,0.19505251381912303,6,0,14.527879537180944
0.7328116909398517,320,0.8920331054381025,0.7469079284233723,5,0,13.977482015429421
0.4762489978797565,320,0.22288340113046975,0.04147902557936808,5,0,13.977482015429421
0.7332812009362105,320,0.265560742900869,0.9440035947195408,6,1,13.977482015429421
0.7627619724668431,320,0.4825802043078013,0.28797205176612184,5,0,13.977482015429421
0.5667771467148381,160,0.43689045337126103,0.47058892293383753,5,1,11.481640005477301
0.6997166926124199,160,0.8729369154672569,0.9889758879050093,4,0,11.481640005477301
0.8385494170470484,160,0.9050360024554553,0.7283546768803039,5,1,11.481640005477301
0.5636043590999379,2560,0.7258143436270234,0.20424751472654776,8,0,14.672061527399318
0.6899354332609888,2560,0.20037578377960744,0.5656201548814144,8,0,14.672061527399318
0.601492284196752,640,0.014954569690457699,0.7355642023760436,6,0,14.247534893339692
0.6628933196597475,640,0.813486326215974,0.8233356593287925,6,0,14.247534893339692
0.5890753077305825,640,0.9918428983409606,0.24208114631427685,6,0,14.247534893339692
0.5459708652521733,320,0.7883460995062389,0.638661906221622,7,2,12.991371036766388
0.6252204019440198,320,0.20539917218712025,0.5066313520931078,10,5,12.991371036766388
0.6768076713007495,320,0.7061680386385033,0.8926028362683841,5,0,12.991371036766388
0.6172063801658457,320,0.10967917709185081,0.6336777752568825,5,0,12.991371036766388
0.48874382107875,320,0.6804192443436188,0.9187088962516919,5,0,12.991371036766388
0.638473044622076,20480,0.3005581388136474,0.4404036648645626,11,0,14.819000116288723
0.7678290560214182,5120,0.42835240630405164,0.6360008166373166,9,0,14.672061527399318
0.717411409781697,1280,0.7939300539715688,0.34329217179465243,7,0,14.527879537180944
0.7442963100876173,640,0.5379780764513143,0.43144518484023225,9,3,13.977482015429421
0.8052405836075185,640,0.28088971532288176,0.4404130705240743,6,0,13.977482015429421
0.5672975881215242,640,0.42861514975923803,0.6585132402034282,6,0,13.977482015429421
0.6428807888488378,640,0.3712604631523866,0.16702865961642557,6,0,13.977482015429421
0.740346685573734,320,0.8238255846260848,0.5495563036187631,6,1,12.766360451150243
0.5333197710189604,320,0.9378017854937051,0.9212849183617373,5,0,12.766360451150243
0.5556679406514908,320,0.7002205558825488,0.4137238338334829,6,1,12.766360451150243
0.6634100219906264,2560,0.2992925081246843,0.25685346058097236,8,0,14.819000116288723
0.8550935448766235,640,0.24984047886109287,0.40810093288865884,7,1,14.247534893339692
0.746708621744742,640,0.129971383700138,0.023742982076332714,6,0,14.247534893339692
0.623024057322624,640,0.31066220940266787,0.6423326921904117,6,0,14.247534893339692
0.7480046233146582,640,0.08872042357601893,0.025930289483735734,6,0,14.247534893339692
0.7656369574686956,320,0.6133091887829835,0.4353903476102509,5,0,13.717262392350877
0.5248262931681762,320,0.9248960355716058,0.022375668469695978,6,1,13.717262392350877
0.5772906319657743,320,0.9121651643440035,0.3822270423771619,5,0,13.717262392350877
0.6344759777908688,320,0.2118245679294385,0.9876979210330591,5,0,13.717262392350877
0.6317775273507165,160,0.17788237415425553,0.986321882013491,4,0,12.237561289171703
0.8258833528445052,20480,0.9768809891405483,0.7782383826480187,11,0,14.819000116288723
0.6230745198665639,10240,0.7560339973699672,0.2450717255816012,10,0,14.672061527399318
0.663351242495323,640,0.5937263793149843,0.6396690812448401,6,0,14.247534893339692
0.4831593670102021,640,0.4550409772704397,0.009459909402640231,6,0,14.247534893339692
0.8060709047378235,640,0.7815130528037099,0.6949321933366377,6,0,14.247534893339692
0.8285456638617398,320,0.26228337849847116,0.20076038496133256,5,0,13.224607976590615
0.7019616457642792,320,0.8869502573477948,0.8591850621241205,5,0,13.224607976590615
0.5680387191047694,320,0.005671402971162948,0.8933963504740366,5,0,13.224607976590615
0.6522977061861017,320,0.913470107338053,0.4308029234963029,5,0,13.224607976590615
0.6126765491914858,320,0.42653849710182135,0.18438031654619608,5,0,13.224607976590615
0.8044973401919738,1280,0.7502887760571654,0.5732405228025989,7,0,14.819000116288723
0.4898767817529283,640,0.07212457361524527,0.1855412692501122,6,0,14.672061527399318
0.5490636222355374,320,0.1390681229775021,0.7978960312265829,5,0,14.386391104178115
0.6822715879794272,320,0.07005672128778415,0.25734130710372655,5,0,14.386391104178115
0.6920232559182906,160,0.6290278832534727,0.4576653330783772,4,0,12.137260033550547
0.4567585977257691,160,0.6832127710908595,0.85355252477535,4,0,12.137260033550547
0.5963644198789886,160,0.24739894133862758,0.11141468205521653,6,2,12.137260033550547
0.6656973875588084,160,0.9661684083643448,0.5528140180924935,4,0,12.137260033550547
0.6039804623848417,160,0.9194330234620349,0.6076194445639663,4,0,12.137260033550547
0.48668070997177226,160,0.20128180053483566,0.18400515652312643,4,0,12.137260033550547
0.611075404475418,1280,0.7478248411106103,0.9679190142946642,8,1,14.527879537180944
0.6784196660939061,1280,0.010233953019455816,0.8977324929764837,8,1,14.527879537180944
0.6193795536506042,1280,0.9640445773448072,0.4200465335494454,7,0,14.527879537180944
0.6037152302132852,640,0.966857691090415,0.4433417219960534,7,1,13.717262392350877
0.7047610880747054,640,0.2435492627364375,0.022506661923945098,6,0,13.717262392350877
0.6821161811285434,640,0.0746693133726364,0.5713641198933477,6,0,13.717262392350877
0.7470998655189132,640,0.8022531982122073,0.5086480893417081,6,0,13.717262392350877
0.718403881530436,640,0.837613677293229,0.5071436549902926,6,0,13.717262392350877
0.43979766549566124,640,0.9821793336307733,0.45257020090122835,6,0,13.717262392350877
0.7957123863132382,320,0.4723082582677126,0.7212361167880026,5,0,12.766360451150243
0.6434503330515393,5120,0.09696345570015337,0.7161291977425398,9,0,14.819000116288723
0.6217406420568301,1280,0.3583500628424484,0.9216286095463907,7,0,14.386391104178115
0.5930889063790906,1280,0.4458194313019477,0.6002358702238445,8,1,14.386391104178115
0.814991956178569,1280,0.4033417406350615,0.5646138062506024,7,0,14.386391104178115
0.7138456445101276,640,0.28502391195573396,0.7966915127747132,7,1,13.34442629541393
0.7158643087091185,640,0.9194262341355247,0.9604330002596667,6,0,13.34442629541393
0.5331481149756823,640,0.9098257873640558,0.9456349350523612,6,0,13.34442629541393
0.5165901229189741,640,0.9109196549846759,0.24165352685516006,6,0,13.34442629541393
0.7550052642448293,640,0.9119673301512145,0.6432975875028405,6,0,13.34442629541393
0.7571523083023209,640,0.9387114273108523,0.9640851879042958,6,0,13.34442629541393
0.750834536304481,5120,0.35282984294057523,0.6695376867208334,9,0,14.819000116288723
0.6833889963468222,2560,0.3653427978331195,0.6667997396460721,9,1,14.527879537180944
0.706416772301744,2560,0.07605915095550542,0.0565355759582005,8,0,14.527879537180944
0.632548621174735,1280,0.441246523802164,0.33645000503935957,7,0,14.11125122329241
0.6856878624740991,1280,0.40724735436219706,0.3905855628976886,7,0,14.11125122329241
0.6640043489760065,1280,0.6055815984640938,0.922592219282683,8,1,14.11125122329241
0.3264036388147472,320,0.30984371878317934,0.5982282322817551,5,0,13.106938521330846
0.8008064378392429,320,0.443706796113031,0.03086246675997046,6,1,13.106938521330846
0.6183296990223548,320,0.550378301968585,0.4014496743048898,5,0,13.106938521330846
0.5608764595238108,320,0.8242364567878253,0.2665040030987442,5,0,13.106938521330846
0.7258274685045735,81920,0.3579366181453514,0.5251688090528348,13,0,14.819000116288723
0.7224017186493565,640,0.9157628372904674,0.2782490803913412,7,1,14.527879537180944
0.8118681110052265,640,0.7509452448960913,0.30670348572920064,7,1,14.527879537180944
0.8865567091348794,320,0.030606308626474357,0.728658996978821,5,0,13.717262392350877
0.5679820853665083,320,0.7882403839780342,0.5757586312867163,7,2,13.717262392350877
0.44079304544203135,320,0.751234946723805,0.1803836459015955,5,0,13.717262392350877
0.5526401835389801,320,0.3587055819268936,0.717108004109063,5,0,13.717262392350877
0.6316469307451982,320,0.2302509185624082,0.47958707624805436,5,0,13.717262392350877
0.7521269581631209,320,0.15218904381386233,0.39507138684846055,6,1,13.717262392350877
0.5924618573894408,160,0.7521264881268607,0.160214933438171,4,0,11.30826012285917
0.8318515160076297,40960,0.1226684094744906,0.6064124490095034,12,0,14.819000116288723
0.5085879492731081,5120,0.12508679533131717,0.5964644179037721,9,0,14.672061527399318
0.6136015395402226,1280,0.13368233441449331,0.5507273526018976,7,0,14.386391104178115
0.6165320231615399,1280,0.5033051941175459,0.5949222903770501,7,0,14.386391104178115
0.6670526905603185,640,0.6304451121140123,0.6843671645211584,6,0,13.977482015429421
0.6565933179599873,640,0.26324901721829463,0.5445854534830583,6,0,13.977482015429421
0.8710085286803081,640,0.8204584267530219,0.05584583773662276,7,1,13.977482015429421
0.6095082055386116,320,0.9852180070920259,0.009210248534516685,5,0,13.224607976590615
0.5472989514909803,320,0.03742173715003428,0.640324312454525,6,1,13.224607976590615
0.641851064323489,320,0.1002963744184994,0.5908267592272225,5,0,13.224607976590615
0.7486136077655207,5120,0.35612548917152026,0.9661897468074823,9,0,14.819000116288723
0.6631426817578109,2560,0.028242896190515503,0.42073547972519115,8,0,14.672061527399318
0.6212667685011183,640,0.8011617876394693,0.14392996930392155,6,0,14.527879537180944
0.6991701063766101,320,0.09490451319676023,0.7603967725287716,5,0,13.590703399607946
0.8999712601876932,320,0.03703461322395956,0.751529189906273,5,0,13.590703399607946
0.6086139931098998,320,0.8228189709042639,0.5351304501614798,5,0,13.590703399607946
0.6205469086116863,320,0.8583550990573061,0.13086423234763875,5,0,13.590703399607946
0.6975442888439823,320,0.5609224890984261,0.37221721095028354,5,0,13.590703399607946
0.6999038168333525,320,0.40297331991698127,0.9148845972321854,5,0,13.590703399607946
0.6307581844591474,320,0.07466362889934869,0.9900576037537788,5,0,13.590703399607946
0.6575956208515361,5120,0.5738445614807456,0.9898259942002817,9,0,14.819000116288723
0.5820926007276112,1280,0.3054333833006873,0.6610156797342911,7,0,14.386391104178115
0.7535936073564369,1280,0.5982845221676247,0.9915193118889404,8,1,14.386391104178115
0.6279907794633842,1280,0.5941592623289693,0.9876077052608911,7,0,14.386391104178115
0.7610365752940766,640,0.9511066013460617,0.8024586866197375,7,1,13.977482015429421
0.5601595357433677,640,0.09608262927567968,0.7024435837271239,6,0,13.977482015429421
0.6168405958134379,640,0.31126540693551746,0.675974142751587,6,0,13.977482015429421
0.5280586640601498,320,0.6866703943826666,0.5532837711165738,5,0,13.106938521330846
0.7123021109639137,320,0.3629920768020999,0.33291803109598583,5,0,13.106938521330846
0.7201017895533759,320,0.2690375472560284,0.16631454201206677,5,0,13.106938521330846
0.6883158415472684,2560,0.1126318624062436,0.9893894506252339,8,0,14.819000116288723
0.7053421009519716,1280,0.3736082757892671,0.03520452263602867,7,0,14.672061527399318
0.7085318719343353,640,0.32401558416501725,0.7269822398712626,6,0,13.977482015429421
0.4752973582466998,640,0.8517623236993633,0.08436532683591753,7,1,13.977482015429421
0.7219020107848644,640,0.2797562129082001,0.7633608793469137,6,0,13.977482015429421
0.7297779406740245,640,0.8622749947354346,0.2706172172019527,6,0,13.977482015429421
0.7561027044943751,640,0.7575928251692257,0.03197378520645312,6,0,13.977482015429421
0.6324432574387386,320,0.12119799390648359,0.4342318710868724,5,0,12.877859845830088
0.7648158194446983,320,0.26980152617403264,0.018405894189378,5,0,12.877859845830088
0.6742371353387461,320,0.3547765636603482,0.7470618713825515,5,0,12.877859845830088
0.7035889567333924,5120,0.0890404589610888,0.9879561284353113,10,1,14.819000116288723
0.7910922570040526,1280,0.301768565337308,0.4130775359602858,7,0,14.527879537180944
0.6636221372114117,1280,0.9294997305106557,0.41274834617587797,7,0,14.527879537180944
0.6163721281374865,640,0.039150801323938056,0.05190834854451467,6,0,14.386391104178115
0.6739854025895481,320,0.6827816805531229,0.25782681690686526,5,0,13.224607976590615
0.5819911130909575,320,0.07799778801310271,0.3189882452099292,5,0,13.224607976590615
0.549898858867779,320,0.34102298584257007,0.6597171065314159,5,0,13.224607976590615
0.6462550816651218,320,0.20694809249806131,0.20121115378094884,6,1,13.224607976590615
0.7660964557120518,320,0.7745977170112084,0.4998454134459538,8,3,13.224607976590615
0.69683216367778,320,0.6494140422645845,0.17573013459911468,5,0,13.224607976590615
0.7787738389787942,5120,0.5348456748772821,0.014342562146067842,9,0,14.819000116288723
0.6990975835071609,2560,0.39736302992773814,0.6502171481544828,8,0,14.672061527399318
0.5428301934026077,1280,0.3328007725831955,0.7558100978155802,8,1,14.527879537180944
0.7426159959174399,640,0.9843452329798347,0.46520926534958107,6,0,13.977482015429421
0.5767866800817552,640,0.6861783151632981,0.6279476484566445,6,0,13.977482015429421
0.6107846033227168,640,0.8343309686560907,0.2573815105756309,6,0,13.977482015429421
0.6530256154186781,640,0.9693061488712976,0.16165521737901653,6,0,13.977482015429421
0.7196825390666757,320,0.7867507942620925,0.7714420609623287,5,0,13.224607976590615
0.8140517014015454,320,0.9604747059907931,0.8143132861474279,5,0,13.224607976590615
0.8046411591619899,320,0.13338854534444933,0.0901893004636044,5,0,13.224607976590615
0.5925633395029846,10240,0.5069952240799883,0.9161590068133094,10,0,14.819000116288723
0.635231990371161,640,0.005454591489327487,0.6285398815948497,6,0,14.11125122329241
0.6678385711967926,640,0.9911853380186196,0.1979548127091587,9,3,14.11125122329241
0.6235375413172061,640,0.8204420581900177,0.7780742376037313,6,0,14.11125122329241
0.6660528169356493,640,0.06383704170075,0.3883925378229932,6,0,14.11125122329241
0.614463025117813,640,0.5707815086367118,0.3423025453351994,6,0,14.11125122329241
0.6765654199449994,320,0.9439366965830345,0.9250764977742932,5,0,12.766360451150243
0.6700947739935407,320,0.1697152511863066,0.43329552423199685,5,0,12.766360451150243
0.6481355068578132,320,0.8025748075463286,0.7985186458690398,5,0,12.766360451150243
0.5680421488218849,320,0.14100161773055347,0.1893620635359664,6,1,12.766360451150243
0.776893354154771,2560,0.606198121084651,0.0764088458752269,8,0,14.819000116288723
0.5564708722739351,1280,0.25099322757456655,0.14737365387996373,7,0,14.386391104178115
0.7860128972762248,1280,0.7508364609970865,0.46721014646762304,7,0,14.386391104178115
0.8485617697073483,1280,0.24026941039729216,0.13018894942352244,7,0,14.386391104178115
0.703804945296499,640,0.584840018567467,0.37139984616078436,10,4,14.11125122329241
0.6304440125772804,640,0.01320685832344218,0.2670637395369602,6,0,14.11125122329241
0.8869034994163358,320,0.9140003762597135,0.9706079518047176,6,1,13.224607976590615
0.6573754169420795,320,0.693672437294947,0.4558203416095759,5,0,13.224607976590615
0.6846507036664132,320,0.4161364257229094,0.05914994797771287,5,0,13.224607976590615
0.5846188968747704,320,0.6810663206623265,0.7802299828145801,5,0,13.224607976590615
